tid,cid,ctype,seat_num
D308,12,二等,85
D308,13,一等,52
D308,14,一等,52
D335,1,一等,52
D335,2,一等,52
D335,3,二等,85
D335,4,二等,85
D335,5,二等,85
D335,6,二等,85
D335,7,二等,85
D335,8,二等,85
D335,9,二等,85
D335,10,二等,85
D335,11,二等,85
D335,12,二等,85
D335,13,一等,52
D335,14,一等,52
D336,1,一等,52
D336,2,一等,52
D336,3,二等,85
D336,4,二等,85
D336,5,二等,85
D336,6,二等,85
D336,7,二等,85
D336,8,二等,85
D336,9,二等,85
D336,10,二等,85
D336,11,二等,85
D336,12,二等,85
D336,13,一等,52
D336,14,一等,52
D351,1,一等,52
D351,2,一等,52
D351,3,二等,85
D351,4,二等,85
D351,5,二等,85
D351,6,二等,85
D351,7,二等,85
D351,8,二等,85
D351,9,二等,85
D351,10,二等,85
D351,11,二等,85
D351,12,二等,85
D351,13,一等,52
D351,14,一等,52
D352,1,一等,52
D352,2,一等,52
D352,3,二等,85
D352,4,二等,85
D352,5,二等,85
D352,6,二等,85
D352,7,二等,85
D352,8,二等,85
D352,9,二等,85
D352,10,二等,85
D352,11,二等,85
D352,12,二等,85
D352,13,一等,52
D352,14,一等,52
D353,1,一等,52
D353,2,一等,52
D353,3,二等,85
D353,4,二等,85
D353,5,二等,85
D353,6,二等,85
D353,7,二等,85
D353,8,二等,85
D353,9,二等,85
D353,10,二等,85
D353,11,二等,85
D353,12,二等,85
D353,13,一等,52
D353,14,一等,52
D354,1,一等,52
D354,2,一等,52
D354,3,二等,85
D354,4,二等,85
D354,5,二等,85
D354,6,二等,85
D354,7,二等,85
D354,8,二等,85
D354,9,二等,85
D354,10,二等,85
D354,11,二等,85
D354,12,二等,85
D354,13,一等,52
D354,14,一等,52
D361,1,一等,52
D361,2,一等,52
D361,3,二等,85
D361,4,二等,85
D361,5,二等,85
D361,6,二等,85
D361,7,二等,85
D361,8,二等,85
D361,9,二等,85
D361,10,二等,85
D361,11,二等,85
D361,12,二等,85
D361,13,一等,52
D361,14,一等,52
D362,1,一等,52
D362,2,一等,52
D362,3,二等,85
D362,4,二等,85
D362,5,二等,85
D362,6,二等,85
D362,7,二等,85
D362,8,二等,85
D362,9,二等,85
D362,10,二等,85
D362,11,二等,85
D362,12,二等,85
D362,13,一等,52
D362,14,一等,52
D365,1,一等,52
D365,2,一等,52
D365,3,二等,85
D365,4,二等,85
D365,5,二等,85
D365,6,二等,85
D365,7,二等,85
D365,8,二等,85
D365,9,二等,85
D365,10,二等,85
D365,11,二等,85
D365,12,二等,85
D365,13,一等,52
D365,14,一等,52
D366,1,一等,52
D366,2,一等,52
D366,3,二等,85
D366,4,二等,85
D366,5,二等,85
D366,6,二等,85
D366,7,二等,85
D366,8,二等,85
D366,9,二等,85
D366,10,二等,85
D366,11,二等,85
D366,12,二等,85
D366,13,一等,52
D366,14,一等,52
D367,1,一等,52
D367,2,一等,52
D367,3,二等,85
D367,4,二等,85
D367,5,二等,85
D367,6,二等,85
D367,7,二等,85
D367,8,二等,85
D367,9,二等,85
D367,10,二等,85
D367,11,二等,85
D367,12,二等,85
D367,13,一等,52
D367,14,一等,52
D368,1,一等,52
D368,2,一等,52
D368,3,二等,85
D368,4,二等,85
D368,5,二等,85
D368,6,二等,85
D368,7,二等,85
D368,8,二等,85
D368,9,二等,85
D368,10,二等,85
D368,11,二等,85
D368,12,二等,85
D368,13,一等,52
D368,14,一等,52
D377,1,一等,52
D377,2,一等,52
D377,3,二等,85
D377,4,二等,85
D377,5,二等,85
D377,6,二等,85
D377,7,二等,85
D377,8,二等,85
D377,9,二等,85
D377,10,二等,85
D377,11,二等,85
D377,12,二等,85
D377,13,一等,52
D377,14,一等,52
D378,1,一等,52
D378,2,一等,52
D378,3,二等,85
D378,4,二等,85
D378,5,二等,85
D378,6,二等,85
D378,7,二等,85
D378,8,二等,85
D378,9,二等,85
D378,10,二等,85
D378,11,二等,85
D378,12,二等,85
D378,13,一等,52
D378,14,一等,52
D381,1,一等,52
D381,2,一等,52
D381,3,二等,85
D381,4,二等,85
D381,5,二等,85
D381,6,二等,85
D381,7,二等,85
D381,8,二等,85
D381,9,二等,85
D381,10,二等,85
D381,11,二等,85
D381,12,二等,85
D381,13,一等,52
D381,14,一等,52
D382,1,一等,52
D382,2,一等,52
D382,3,二等,85
D382,4,二等,85
D382,5,二等,85
D382,6,二等,85
D382,7,二等,85
D382,8,二等,85
D382,9,二等,85
D382,10,二等,85
D382,11,二等,85
D382,12,二等,85
D382,13,一等,52
D382,14,一等,52
D618,1,一等,52
D618,2,一等,52
D618,3,二等,85
D618,4,二等,85
D618,5,二等,85
D618,6,二等,85
D618,7,二等,85
D618,8,二等,85
D618,9,二等,85
D618,10,二等,85
D618,11,二等,85
D618,12,二等,85
D618,13,一等,52
D618,14,一等,52
D619,1,一等,52
D619,2,一等,52
D619,3,二等,85
D619,4,二等,85
D619,5,二等,85
D619,6,二等,85
D619,7,二等,85
D619,8,二等,85
D619,9,二等,85
D619,10,二等,85
D619,11,二等,85
D619,12,二等,85
D619,13,一等,52
D619,14,一等,52
D623,1,一等,52
D623,2,一等,52
D623,3,二等,85
D623,4,二等,85
D623,5,二等,85
D623,6,二等,85
D623,7,二等,85
D623,8,二等,85
D623,9,二等,85
D623,10,二等,85
D623,11,二等,85
D623,12,二等,85
D623,13,一等,52
D623,14,一等,52
D624,1,一等,52
D624,2,一等,52
D624,3,二等,85
D624,4,二等,85
D624,5,二等,85
D624,6,二等,85
D624,7,二等,85
D624,8,二等,85
D624,9,二等,85
D624,10,二等,85
D624,11,二等,85
D624,12,二等,85
D624,13,一等,52
D624,14,一等,52
D625,1,一等,52
D625,2,一等,52
D625,3,二等,85
D625,4,二等,85
D625,5,二等,85
D625,6,二等,85
D625,7,二等,85
D625,8,二等,85
D625,9,二等,85
D625,10,二等,85
D625,11,二等,85
D625,12,二等,85
D625,13,一等,52
D625,14,一等,52
D626,1,一等,52
D626,2,一等,52
D626,3,二等,85
D626,4,二等,85
D626,5,二等,85
D626,6,二等,85
D626,7,二等,85
D626,8,二等,85
D626,9,二等,85
D626,10,二等,85
D626,11,二等,85
D626,12,二等,85
D626,13,一等,52
D626,14,一等,52
D629,1,一等,52
D629,2,一等,52
D629,3,二等,85
D629,4,二等,85
D629,5,二等,85
D629,6,二等,85
D629,7,二等,85
D629,8,二等,85
D629,9,二等,85
D629,10,二等,85
D629,11,二等,85
D629,12,二等,85
D629,13,一等,52
D629,14,一等,52
D630,1,一等,52
D630,2,一等,52
D630,3,二等,85
D630,4,二等,85
D630,5,二等,85
D630,6,二等,85
D630,7,二等,85
D630,8,二等,85
D630,9,二等,85
D630,10,二等,85
D630,11,二等,85
D630,12,二等,85
D630,13,一等,52
D630,14,一等,52
D631,1,一等,52
D631,2,一等,52
D631,3,二等,85
D631,4,二等,85
D631,5,二等,85
D631,6,二等,85
D631,7,二等,85
D631,8,二等,85
D631,9,二等,85
D631,10,二等,85
D631,11,二等,85
D631,12,二等,85
D631,13,一等,52
D631,14,一等,52
D632,1,一等,52
D632,2,一等,52
D632,3,二等,85
D632,4,二等,85
D632,5,二等,85
D632,6,二等,85
D632,7,二等,85
D632,8,二等,85
D632,9,二等,85
D632,10,二等,85
D632,11,二等,85
D632,12,二等,85
D632,13,一等,52
D632,14,一等,52
D633,1,一等,52
D633,2,一等,52
D633,3,二等,85
D633,4,二等,85
D633,5,二等,85
D633,6,二等,85
D633,7,二等,85
D633,8,二等,85
D633,9,二等,85
D633,10,二等,85
D633,11,二等,85
D633,12,二等,85
D633,13,一等,52
D633,14,一等,52
D634,1,一等,52
D634,2,一等,52
D634,3,二等,85
D634,4,二等,85
D634,5,二等,85
D634,6,二等,85
D634,7,二等,85
D634,8,二等,85
D634,9,二等,85
D634,10,二等,85
D634,11,二等,85
D634,12,二等,85
D634,13,一等,52
D634,14,一等,52
D635,1,一等,52
D635,2,一等,52
D635,3,二等,85
D635,4,二等,85
D635,5,二等,85
D635,6,二等,85
D635,7,二等,85
D635,8,二等,85
D635,9,二等,85
D635,10,二等,85
D635,11,二等,85
D635,12,二等,85
D635,13,一等,52
D635,14,一等,52
D636,1,一等,52
D636,2,一等,52
D636,3,二等,85
D636,4,二等,85
D636,5,二等,85
D636,6,二等,85
D636,7,二等,85
D636,8,二等,85
D636,9,二等,85
D636,10,二等,85
D636,11,二等,85
D636,12,二等,85
D636,13,一等,52
D636,14,一等,52
D637,1,一等,52
D637,2,一等,52
D637,3,二等,85
D637,4,二等,85
D637,5,二等,85
D637,6,二等,85
D637,7,二等,85
D637,8,二等,85
D637,9,二等,85
D637,10,二等,85
D637,11,二等,85
D637,12,二等,85
D637,13,一等,52
D637,14,一等,52
D638,1,一等,52
D638,2,一等,52
D638,3,二等,85
D638,4,二等,85
D638,5,二等,85
D638,6,二等,85
D638,7,二等,85
D638,8,二等,85
D638,9,二等,85
D638,10,二等,85
D638,11,二等,85
D638,12,二等,85
D638,13,一等,52
D638,14,一等,52
D655,1,一等,52
D655,2,一等,52
D655,3,二等,85
D655,4,二等,85
D655,5,二等,85
D655,6,二等,85
D655,7,二等,85
D655,8,二等,85
D655,9,二等,85
D655,10,二等,85
D655,11,二等,85
D655,12,二等,85
D655,13,一等,52
D655,14,一等,52
D656,1,一等,52
D656,2,一等,52
D656,3,二等,85
D656,4,二等,85
D656,5,二等,85
D656,6,二等,85
D656,7,二等,85
D656,8,二等,85
D656,9,二等,85
D656,10,二等,85
D656,11,二等,85
D656,12,二等,85
D656,13,一等,52
D656,14,一等,52
D657,1,一等,52
D657,2,一等,52
D657,3,二等,85
D657,4,二等,85
D657,5,二等,85
D657,6,二等,85
D657,7,二等,85
D657,8,二等,85
D657,9,二等,85
D657,10,二等,85
D657,11,二等,85
D657,12,二等,85
D657,13,一等,52
D657,14,一等,52
D658,1,一等,52
D658,2,一等,52
D658,3,二等,85
D658,4,二等,85
D658,5,二等,85
D658,6,二等,85
D658,7,二等,85
D658,8,二等,85
D658,9,二等,85
D658,10,二等,85
D658,11,二等,85
D658,12,二等,85
D658,13,一等,52
D658,14,一等,52
D671,1,一等,52
D671,2,一等,52
D671,3,二等,85
D671,4,二等,85
D671,5,二等,85
D671,6,二等,85
D671,7,二等,85
D671,8,二等,85
D671,9,二等,85
D671,10,二等,85
D671,11,二等,85
D671,12,二等,85
D671,13,一等,52
D671,14,一等,52
D672,1,一等,52
D672,2,一等,52
D672,3,二等,85
D672,4,二等,85
D672,5,二等,85
D672,6,二等,85
D672,7,二等,85
D672,8,二等,85
D672,9,二等,85
D672,10,二等,85
D672,11,二等,85
D672,12,二等,85
D672,13,一等,52
D672,14,一等,52
D673,1,一等,52
D673,2,一等,52
D673,3,二等,85
D673,4,二等,85
D673,5,二等,85
D673,6,二等,85
D673,7,二等,85
D673,8,二等,85
D673,9,二等,85
D673,10,二等,85
D673,11,二等,85
D673,12,二等,85
D673,13,一等,52
D673,14,一等,52
D674,1,一等,52
D674,2,一等,52
D674,3,二等,85
D674,4,二等,85
D674,5,二等,85
D674,6,二等,85
D674,7,二等,85
D674,8,二等,85
D674,9,二等,85
D674,10,二等,85
D674,11,二等,85
D674,12,二等,85
D674,13,一等,52
D674,14,一等,52
D675,1,一等,52
D675,2,一等,52
D675,3,二等,85
D675,4,二等,85
D675,5,二等,85
D675,6,二等,85
D675,7,二等,85
D675,8,二等,85
D675,9,二等,85
D675,10,二等,85
D675,11,二等,85
D675,12,二等,85
D675,13,一等,52
D675,14,一等,52
D676,1,一等,52
D676,2,一等,52
D676,3,二等,85
D676,4,二等,85
D676,5,二等,85
D676,6,二等,85
D676,7,二等,85
D676,8,二等,85
D676,9,二等,85
D676,10,二等,85
D676,11,二等,85
D676,12,二等,85
D676,13,一等,52
D676,14,一等,52
D678,1,一等,52
D678,2,一等,52
D678,3,二等,85
D678,4,二等,85
D678,5,二等,85
D678,6,二等,85
D678,7,二等,85
D678,8,二等,85
D678,9,二等,85
D678,10,二等,85
D678,11,二等,85
D678,12,二等,85
D678,13,一等,52
D678,14,一等,52
D682,1,一等,52
D682,2,一等,52
D682,3,二等,85
D682,4,二等,85
D682,5,二等,85
D682,6,二等,85
D682,7,二等,85
D682,8,二等,85
D682,9,二等,85
D682,10,二等,85
D682,11,二等,85
D682,12,二等,85
D682,13,一等,52
D682,14,一等,52
D683,1,一等,52
D683,2,一等,52
D683,3,二等,85
D683,4,二等,85
D683,5,二等,85
D683,6,二等,85
D683,7,二等,85
D683,8,二等,85
D683,9,二等,85
D683,10,二等,85
D683,11,二等,85
D683,12,二等,85
D683,13,一等,52
D683,14,一等,52
D684,1,一等,52
D684,2,一等,52
D684,3,二等,85
D684,4,二等,85
D684,5,二等,85
D684,6,二等,85
D684,7,二等,85
D684,8,二等,85
D684,9,二等,85
D684,10,二等,85
D684,11,二等,85
D684,12,二等,85
D684,13,一等,52
D684,14,一等,52
D685,1,一等,52
D685,2,一等,52
D685,3,二等,85
D685,4,二等,85
D685,5,二等,85
D685,6,二等,85
D685,7,二等,85
D685,8,二等,85
D685,9,二等,85
D685,10,二等,85
D685,11,二等,85
D685,12,二等,85
D685,13,一等,52
D685,14,一等,52
D687,1,一等,52
D687,2,一等,52
D687,3,二等,85
D687,4,二等,85
D687,5,二等,85
D687,6,二等,85
D687,7,二等,85
D687,8,二等,85
D687,9,二等,85
D687,10,二等,85
D687,11,二等,85
D687,12,二等,85
D687,13,一等,52
D687,14,一等,52
D688,1,一等,52
D688,2,一等,52
D688,3,二等,85
D688,4,二等,85
D688,5,二等,85
D688,6,二等,85
D688,7,二等,85
D688,8,二等,85
D688,9,二等,85
D688,10,二等,85
D688,11,二等,85
D688,12,二等,85
D688,13,一等,52
D688,14,一等,52
D689,1,一等,52
D689,2,一等,52
D689,3,二等,85
D689,4,二等,85
D689,5,二等,85
D689,6,二等,85
D689,7,二等,85
D689,8,二等,85
D689,9,二等,85
D689,10,二等,85
D689,11,二等,85
D689,12,二等,85
D689,13,一等,52
D689,14,一等,52
D690,1,一等,52
D690,2,一等,52
D690,3,二等,85
D690,4,二等,85
D690,5,二等,85
D690,6,二等,85
D690,7,二等,85
D690,8,二等,85
D690,9,二等,85
D690,10,二等,85
D690,11,二等,85
D690,12,二等,85
D690,13,一等,52
D690,14,一等,52
D691,1,一等,52
D691,2,一等,52
D691,3,二等,85
D691,4,二等,85
D691,5,二等,85
D691,6,二等,85
D691,7,二等,85
D691,8,二等,85
D691,9,二等,85
D691,10,二等,85
D691,11,二等,85
D691,12,二等,85
D691,13,一等,52
D691,14,一等,52
D692,1,一等,52
D692,2,一等,52
D692,3,二等,85
D692,4,二等,85
D692,5,二等,85
D692,6,二等,85
D692,7,二等,85
D692,8,二等,85
D692,9,二等,85
D692,10,二等,85
D692,11,二等,85
D692,12,二等,85
D692,13,一等,52
D692,14,一等,52
D701,1,一等,52
D701,2,一等,52
D701,3,二等,85
D701,4,二等,85
D701,5,二等,85
D701,6,二等,85
D701,7,二等,85
D701,8,二等,85
D701,9,二等,85
D701,10,二等,85
D701,11,二等,85
D701,12,二等,85
D701,13,一等,52
D701,14,一等,52
D702,1,一等,52
D702,2,一等,52
D702,3,二等,85
D702,4,二等,85
D702,5,二等,85
D702,6,二等,85
D702,7,二等,85
D702,8,二等,85
D702,9,二等,85
D702,10,二等,85
D702,11,二等,85
D702,12,二等,85
D702,13,一等,52
D702,14,一等,52
D704,1,一等,52
D704,2,一等,52
D704,3,二等,85
D704,4,二等,85
D704,5,二等,85
D704,6,二等,85
D704,7,二等,85
D704,8,二等,85
D704,9,二等,85
D704,10,二等,85
D704,11,二等,85
D704,12,二等,85
D704,13,一等,52
D704,14,一等,52
D705,1,一等,52
D705,2,一等,52
D705,3,二等,85
D705,4,二等,85
D705,5,二等,85
D705,6,二等,85
D705,7,二等,85
D705,8,二等,85
D705,9,二等,85
D705,10,二等,85
D705,11,二等,85
D705,12,二等,85
D705,13,一等,52
D705,14,一等,52
D706,1,一等,52
D706,2,一等,52
D706,3,二等,85
D706,4,二等,85
D706,5,二等,85
D706,6,二等,85
D706,7,二等,85
D706,8,二等,85
D706,9,二等,85
D706,10,二等,85
D706,11,二等,85
D706,12,二等,85
D706,13,一等,52
D706,14,一等,52
D709,1,一等,52
D709,2,一等,52
D709,3,二等,85
D709,4,二等,85
D709,5,二等,85
D709,6,二等,85
D709,7,二等,85
D709,8,二等,85
D709,9,二等,85
D709,10,二等,85
D709,11,二等,85
D709,12,二等,85
D709,13,一等,52
D709,14,一等,52
D710,1,一等,52
D710,2,一等,52
D710,3,二等,85
D710,4,二等,85
D710,5,二等,85
D710,6,二等,85
D710,7,二等,85
D710,8,二等,85
D710,9,二等,85
D710,10,二等,85
D710,11,二等,85
D710,12,二等,85
D710,13,一等,52
D710,14,一等,52
D711,1,一等,52
D711,2,一等,52
D711,3,二等,85
D711,4,二等,85
D711,5,二等,85
D711,6,二等,85
D711,7,二等,85
D711,8,二等,85
D711,9,二等,85
D711,10,二等,85
D711,11,二等,85
D711,12,二等,85
D711,13,一等,52
D711,14,一等,52
D712,1,一等,52
D712,2,一等,52
D712,3,二等,85
D712,4,二等,85
D712,5,二等,85
D712,6,二等,85
D712,7,二等,85
D712,8,二等,85
D712,9,二等,85
D712,10,二等,85
D712,11,二等,85
D712,12,二等,85
D712,13,一等,52
D712,14,一等,52
D715,1,一等,52
D715,2,一等,52
D715,3,二等,85
D715,4,二等,85
D715,5,二等,85
D715,6,二等,85
D715,7,二等,85
D715,8,二等,85
D715,9,二等,85
D715,10,二等,85
D715,11,二等,85
D715,12,二等,85
D715,13,一等,52
D715,14,一等,52
D716,1,一等,52
D716,2,一等,52
D716,3,二等,85
D716,4,二等,85
D716,5,二等,85
D716,6,二等,85
D716,7,二等,85
D716,8,二等,85
D716,9,二等,85
D716,10,二等,85
D716,11,二等,85
D716,12,二等,85
D716,13,一等,52
D716,14,一等,52
D717,1,一等,52
D717,2,一等,52
D717,3,二等,85
D717,4,二等,85
D717,5,二等,85
D717,6,二等,85
D717,7,二等,85
D717,8,二等,85
D717,9,二等,85
D717,10,二等,85
D717,11,二等,85
D717,12,二等,85
D717,13,一等,52
D717,14,一等,52
D718,1,一等,52
D718,2,一等,52
D718,3,二等,85
D718,4,二等,85
D718,5,二等,85
D718,6,二等,85
D718,7,二等,85
D718,8,二等,85
D718,9,二等,85
D718,10,二等,85
D718,11,二等,85
D718,12,二等,85
D718,13,一等,52
D718,14,一等,52
D751,1,一等,52
D751,2,一等,52
D751,3,二等,85
D751,4,二等,85
D751,5,二等,85
D751,6,二等,85
D751,7,二等,85
D751,8,二等,85
D751,9,二等,85
D751,10,二等,85
D751,11,二等,85
D751,12,二等,85
D751,13,一等,52
D751,14,一等,52
D752,1,一等,52
D752,2,一等,52
D752,3,二等,85
D752,4,二等,85
D752,5,二等,85
D752,6,二等,85
D752,7,二等,85
D752,8,二等,85
D752,9,二等,85
D752,10,二等,85
D752,11,二等,85
D752,12,二等,85
D752,13,一等,52
D752,14,一等,52
D753,1,一等,52
D753,2,一等,52
D753,3,二等,85
D753,4,二等,85
D753,5,二等,85
D753,6,二等,85
D753,7,二等,85
D753,8,二等,85
D753,9,二等,85
D753,10,二等,85
D753,11,二等,85
D753,12,二等,85
D753,13,一等,52
D753,14,一等,52
D754,1,一等,52
D754,2,一等,52
D754,3,二等,85
D754,4,二等,85
D754,5,二等,85
D754,6,二等,85
D754,7,二等,85
D754,8,二等,85
D754,9,二等,85
D754,10,二等,85
D754,11,二等,85
D754,12,二等,85
D754,13,一等,52
D754,14,一等,52
D761,1,一等,52
D761,2,一等,52
D761,3,二等,85
D761,4,二等,85
D761,5,二等,85
D761,6,二等,85
D761,7,二等,85
D761,8,二等,85
D761,9,二等,85
D761,10,二等,85
D761,11,二等,85
D761,12,二等,85
D761,13,一等,52
D761,14,一等,52
D762,1,一等,52
D762,2,一等,52
D762,3,二等,85
D762,4,二等,85
D762,5,二等,85
D762,6,二等,85
D762,7,二等,85
D762,8,二等,85
D762,9,二等,85
D762,10,二等,85
D762,11,二等,85
D762,12,二等,85
D762,13,一等,52
D762,14,一等,52
D763,1,一等,52
D763,2,一等,52
D763,3,二等,85
D763,4,二等,85
D763,5,二等,85
D763,6,二等,85
D763,7,二等,85
D763,8,二等,85
D763,9,二等,85
D763,10,二等,85
D763,11,二等,85
D763,12,二等,85
D763,13,一等,52
D763,14,一等,52
D764,1,一等,52
D764,2,一等,52
D764,3,二等,85
D764,4,二等,85
D764,5,二等,85
D764,6,二等,85
D764,7,二等,85
D764,8,二等,85
D764,9,二等,85
D764,10,二等,85
D764,11,二等,85
D764,12,二等,85
D764,13,一等,52
D764,14,一等,52
D951,1,一等,52
D951,2,一等,52
D951,3,二等,85
D951,4,二等,85
D951,5,二等,85
D951,6,二等,85
D951,7,二等,85
D951,8,二等,85
D951,9,二等,85
D951,10,二等,85
D951,11,二等,85
D951,12,二等,85
D951,13,一等,52
D951,14,一等,52
D952,1,一等,52
D952,2,一等,52
D952,3,二等,85
D952,4,二等,85
D952,5,二等,85
D952,6,二等,85
D952,7,二等,85
D952,8,二等,85
D952,9,二等,85
D952,10,二等,85
D952,11,二等,85
D952,12,二等,85
D952,13,一等,52
D952,14,一等,52
D953,1,一等,52
D953,2,一等,52
D953,3,二等,85
D953,4,二等,85
D953,5,二等,85
D953,6,二等,85
D953,7,二等,85
D953,8,二等,85
D953,9,二等,85
D953,10,二等,85
D953,11,二等,85
D953,12,二等,85
D953,13,一等,52
D953,14,一等,52
D954,1,一等,52
D954,2,一等,52
D954,3,二等,85
D954,4,二等,85
D954,5,二等,85
D954,6,二等,85
D954,7,二等,85
D954,8,二等,85
D954,9,二等,85
D954,10,二等,85
D954,11,二等,85
D954,12,二等,85
D954,13,一等,52
D954,14,一等,52
D955,1,一等,52
D955,2,一等,52
D955,3,二等,85
D955,4,二等,85
D955,5,二等,85
D955,6,二等,85
D955,7,二等,85
D955,8,二等,85
D955,9,二等,85
D955,10,二等,85
D955,11,二等,85
D955,12,二等,85
D955,13,一等,52
D955,14,一等,52
D956,1,一等,52
D956,2,一等,52
D956,3,二等,85
D956,4,二等,85
D956,5,二等,85
D956,6,二等,85
D956,7,二等,85
D956,8,二等,85
D956,9,二等,85
D956,10,二等,85
D956,11,二等,85
D956,12,二等,85
D956,13,一等,52
D956,14,一等,52
D957,1,一等,52
D957,2,一等,52
D957,3,二等,85
D957,4,二等,85
D957,5,二等,85
D957,6,二等,85
D957,7,二等,85
D957,8,二等,85
D957,9,二等,85
D957,10,二等,85
D957,11,二等,85
D957,12,二等,85
D957,13,一等,52
D957,14,一等,52
D958,1,一等,52
D958,2,一等,52
D958,3,二等,85
D958,4,二等,85
D958,5,二等,85
D958,6,二等,85
D958,7,二等,85
D958,8,二等,85
D958,9,二等,85
D958,10,二等,85
D958,11,二等,85
D958,12,二等,85
D958,13,一等,52
D958,14,一等,52
D959,1,一等,52
D959,2,一等,52
D959,3,二等,85
D959,4,二等,85
D959,5,二等,85
D959,6,二等,85
D959,7,二等,85
D959,8,二等,85
D959,9,二等,85
D959,10,二等,85
D959,11,二等,85
D959,12,二等,85
D959,13,一等,52
D959,14,一等,52
D960,1,一等,52
D960,2,一等,52
D960,3,二等,85
D960,4,二等,85
D960,5,二等,85
D960,6,二等,85
D960,7,二等,85
D960,8,二等,85
D960,9,二等,85
D960,10,二等,85
D960,11,二等,85
D960,12,二等,85
D960,13,一等,52
D960,14,一等,52
D1601,1,一等,52
D1601,2,一等,52
D1601,3,二等,85
D1601,4,二等,85
D1601,5,二等,85
D1601,6,二等,85
D1601,7,二等,85
D1601,8,二等,85
D1601,9,二等,85
D1601,10,二等,85
D1601,11,二等,85
D1601,12,二等,85
D1601,13,一等,52
D1601,14,一等,52
D1603,1,一等,52
D1603,2,一等,52
D1603,3,二等,85
D1603,4,二等,85
D1603,5,二等,85
D1603,6,二等,85
D1603,7,二等,85
D1603,8,二等,85
D1603,9,二等,85
D1603,10,二等,85
D1603,11,二等,85
D1603,12,二等,85
D1603,13,一等,52
D1603,14,一等,52
D1604,1,一等,52
D1604,2,一等,52
D1604,3,二等,85
D1604,4,二等,85
D1604,5,二等,85
D1604,6,二等,85
D1604,7,二等,85
D1604,8,二等,85
D1604,9,二等,85
D1604,10,二等,85
D1604,11,二等,85
D1604,12,二等,85
D1604,13,一等,52
D1604,14,一等,52
D1606,1,一等,52
D1606,2,一等,52
D1606,3,二等,85
D1606,4,二等,85
D1606,5,二等,85
D1606,6,二等,85
D1606,7,二等,85
D1606,8,二等,85
D1606,9,二等,85
D1606,10,二等,85
D1606,11,二等,85
D1606,12,二等,85
D1606,13,一等,52
D1606,14,一等,52
D1611,1,一等,52
D1611,2,一等,52
D1611,3,二等,85
